Frequency	value	D1	D2	D3	D4	D0	Ns	PhC	LPFilter	LS	RS	Tx	number
MHz     	a.u.	us	us	us	us	ms	scans	1 or 0	Hz	us	us	dB	  
													
													
30,720	128525,725	4,0	8,0	60,0	20,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	133839,234	4,0	8,0	78,0	38,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	133587,731	4,0	8,0	101,0	61,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	131767,532	4,0	8,0	132,0	92,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	128262,035	4,0	8,0	171,0	131,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	125963,742	4,0	8,0	223,0	183,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	124736,862	4,0	8,0	290,0	250,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	121789,989	4,0	8,0	376,0	336,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	118784,687	4,0	8,0	489,0	449,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	111649,453	4,0	8,0	636,0	596,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	104539,300	4,0	8,0	827,0	787,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	96737,028	4,0	8,0	1075,0	1035,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	85455,114	4,0	8,0	1398,0	1358,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	72441,305	4,0	8,0	1817,0	1777,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	58985,730	4,0	8,0	2362,0	2322,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	45056,647	4,0	8,0	3071,0	3031,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	29854,650	4,0	8,0	3992,0	3952,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	16895,870	4,0	8,0	5190,0	5150,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	9346,474	4,0	8,0	6747,0	6707,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	3803,217	4,0	8,0	8772,0	8732,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	3429,423	4,0	8,0	11403,0	11363,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	2943,271	4,0	8,0	14824,0	14784,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	2916,689	4,0	8,0	19271,0	19231,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
30,720	2470,228	4,0	8,0	25052,0	25012,0	2000,0	40,0	1,0	0,0	20,0	80,0	10,3
