Frequency	Real part	Imaginary part
30,040000	-17,853220	80,051409
30,040100	-11,304147	74,912957
30,040200	-5,482272	68,957602
30,040300	-0,473867	62,273233
30,040400	3,645390	54,956920
30,040500	6,811436	47,113567
30,040600	8,972663	38,854455
30,040700	10,090563	30,295687
30,040800	10,140158	21,556569
30,040900	9,110225	12,757960
30,041000	7,003299	4,020615
30,041100	3,835471	-4,536441
30,041200	-0,364019	-12,797487
30,041300	-5,553383	-20,651602
30,041400	-11,679057	-27,994051
30,041500	-18,676633	-34,727544
30,041600	-26,471923	-40,763352
30,041700	-34,982142	-46,022268
30,041800	-44,117166	-50,435390
30,041900	-53,780867	-53,944735
30,042000	-63,872470	-56,503678
30,042100	-74,287937	-58,077204
30,042200	-84,921323	-58,642002
30,042300	-95,666112	-58,186385
30,042400	-106,416490	-56,710065
30,042500	-117,068559	-54,223787
30,042600	-127,521449	-50,748839
30,042700	-137,678356	-46,316462
30,042800	-147,447456	-40,967159
30,042900	-156,742721	-34,749945
30,043000	-165,484621	-27,721532
30,043100	-173,600714	-19,945485
30,043200	-181,026128	-11,491346
30,043300	-187,703939	-2,433757
30,043400	-193,585449	7,148423
30,043500	-198,630379	17,172982
30,043600	-202,806979	27,555206
30,043700	-206,092062	38,208699
30,043800	-208,470973	49,046179
30,043900	-209,937506	59,980242
30,044000	-210,493768	70,924096
30,044100	-210,149996	81,792263
30,044200	-208,924339	92,501262
30,044300	-206,842597	102,970254
30,044400	-203,937934	113,121675
30,044500	-200,250542	122,881846
30,044600	-195,827282	132,181564
30,044700	-190,721273	140,956675
30,044800	-184,991445	149,148627
30,044900	-178,702043	156,705008
30,045000	-171,922084	163,580056
30,045100	-164,724749	169,735135
30,045200	-157,186730	175,139185
30,045300	-149,387508	179,769119
30,045400	-141,408575	183,610165
30,045500	-133,332599	186,656144
30,045600	-125,242531	188,909673
30,045700	-117,220663	190,382273
30,045800	-109,347648	191,094379
30,045900	-101,701494	191,075239
30,046000	-94,356529	190,362686
30,046100	-87,382384	189,002791
30,046200	-80,842980	187,049371
30,046300	-74,795561	184,563363
30,046400	-69,289776	181,612064
30,046500	-64,366855	178,268232
30,046600	-60,058872	174,609063
30,046700	-56,388141	170,715056
30,046800	-53,366748	166,668769
30,046900	-50,996250	162,553505
30,047000	-49,267544	158,451930
30,047100	-48,160930	154,444651
30,047200	-47,646370	150,608803
30,047300	-47,683949	147,016637
30,047400	-48,224536	143,734173
30,047500	-49,210652	140,819931
30,047600	-50,577513	138,323775
30,047700	-52,254253	136,285903
30,047800	-54,165305	134,735999
30,047900	-56,231903	133,692592
30,048000	-58,373687	133,162624
30,048100	-60,510386	133,141248
30,048200	-62,563521	133,611885
30,048300	-64,458118	134,546516
30,048400	-66,124373	135,906241
30,048500	-67,499242	137,642081
30,048600	-68,527907	139,696014
30,048700	-69,165099	142,002235
30,048800	-69,376221	144,488614
30,048900	-69,138258	147,078316
30,049000	-68,440450	149,691565
30,049100	-67,284685	152,247499
30,049200	-65,685627	154,666086
30,049300	-63,670548	156,870058
30,049400	-61,278867	158,786810
30,049500	-58,561413	160,350230
30,049600	-55,579405	161,502411
30,049700	-52,403182	162,195204
30,049800	-49,110704	162,391577
30,049900	-45,785848	162,066740
30,050000	-42,516550	161,209010
30,050100	-39,392815	159,820398
30,050200	-36,504660	157,916882
30,050300	-33,940013	155,528388
30,050400	-31,782636	152,698437
30,050500	-30,110110	149,483498
30,050600	-28,991928	145,952039
30,050700	-28,487744	142,183295
30,050800	-28,645814	138,265790
30,050900	-29,501674	134,295642
30,051000	-31,077078	130,374673
30,051100	-33,379223	126,608395
30,051200	-36,400280	123,103883
30,051300	-40,117242	119,967616
30,051400	-44,492093	117,303309
30,051500	-49,472291	115,209794
30,051600	-54,991555	113,779004
30,051700	-60,970939	113,094091
30,051800	-67,320159	113,227730
30,051900	-73,939152	114,240635
30,052000	-80,719828	116,180333
30,052100	-87,547962	119,080200
30,052200	-94,305200	122,958797
30,052300	-100,871122	127,819497
30,052400	-107,125313	133,650424
30,052500	-112,949408	140,424683
30,052600	-118,229050	148,100884
30,052700	-122,855736	156,623926
30,052800	-126,728503	165,926028
30,052900	-129,755416	175,927974
30,053000	-131,854853	186,540533
30,053100	-132,956534	197,666018
30,053200	-133,002312	209,199947
30,053300	-131,946694	221,032753
30,053400	-129,757103	233,051517
30,053500	-126,413886	245,141669
30,053600	-121,910086	257,188621
30,053700	-116,250982	269,079306
30,053800	-109,453441	280,703574
30,053900	-101,545097	291,955442
30,054000	-92,563395	302,734152
30,054100	-82,554534	312,945040
30,054200	-71,572348	322,500209
30,054300	-59,677156	331,318987
30,054400	-46,934624	339,328195
30,054500	-33,414667	346,462227
30,054600	-19,190421	352,662952
30,054700	-4,337321	357,879481
30,054800	11,067704	362,067796
30,054900	26,946899	365,190295
30,055000	43,222197	367,215269
30,055100	59,815585	368,116356
30,055200	76,649313	367,871987
30,055300	93,645963	366,464874
30,055400	110,728385	363,881560
30,055500	127,819521	360,112048
30,055600	144,842137	355,149557
30,055700	161,718505	348,990389
30,055800	178,370033	341,633941
30,055900	194,716919	333,082865
30,056000	210,677817	323,343359
30,056100	226,169579	312,425608
30,056200	241,107089	300,344331
30,056300	255,403219	287,119445
30,056400	268,968930	272,776796
30,056500	281,713543	257,348944
30,056600	293,545183	240,875969
30,056700	304,371413	223,406244
30,056800	314,100059	204,997168
30,056900	322,640209	185,715793
30,057000	329,903386	165,639330
30,057100	335,804873	144,855483
30,057200	340,265155	123,462593
30,057300	343,211458	101,569559
30,057400	344,579344	79,295509
30,057500	344,314317	56,769224
30,057600	342,373402	34,128281
30,057700	338,726655	11,517937
30,057800	333,358542	-10,910249
30,057900	326,269165	-33,000044
30,058000	317,475269	-54,592391
30,058100	307,011011	-75,527452
30,058200	294,928438	-95,646806
30,058300	281,297663	-114,795771
30,058400	266,206697	-132,825778
30,058500	249,760942	-149,596776
30,058600	232,082325	-164,979587
30,058700	213,308085	-178,858172
30,058800	193,589215	-191,131746
30,058900	173,088590	-201,716693
30,059000	151,978800	-210,548225
30,059100	130,439732	-217,581746
30,059200	108,655946	-222,793870
30,059300	86,813885	-226,183079
30,059400	65,098993	-227,769975
30,059500	43,692782	-227,597122
30,059600	22,769925	-225,728468
30,059700	2,495427	-222,248354
30,059800	-16,978051	-217,260116
30,059900	-35,512669	-210,884301
30,060000	-52,987615	-203,256548
30,060100	-69,301000	-194,525144
30,060200	-84,371394	-184,848334
30,060300	-98,138960	-174,391413
30,060400	-110,566167	-163,323686
30,060500	-121,638050	-151,815344
30,060600	-131,362025	-140,034321
30,060700	-139,767240	-128,143221
30,060800	-146,903494	-116,296357
30,060900	-152,839728	-104,636987
30,061000	-157,662138	-93,294795
30,061100	-161,471934	-82,383682
30,061200	-164,382804	-71,999912
30,061300	-166,518145	-62,220651
30,061400	-168,008100	-53,102937
30,061500	-168,986500	-44,683107
30,061600	-169,587756	-36,976669
30,061700	-169,943774	-29,978656
30,061800	-170,180974	-23,664423
30,061900	-170,417472	-17,990879
30,062000	-170,760486	-12,898122
30,062100	-171,304029	-8,311441
30,062200	-172,126942	-4,143625
30,062300	-173,291300	-0,297542
30,062400	-174,841237	3,331091
30,062500	-176,802206	6,850800
30,062600	-179,180693	10,371382
30,062700	-181,964386	14,000936
30,062800	-185,122792	17,842968
30,062900	-188,608281	21,993637
30,063000	-192,357539	26,539201
30,063100	-196,293385	31,553728
30,063200	-200,326903	37,097115
30,063300	-204,359853	43,213469
30,063400	-208,287280	49,929874
30,063500	-212,000285	57,255579
30,063600	-215,388863	65,181622
30,063700	-218,344769	73,680887
30,063800	-220,764325	82,708598
30,063900	-222,551112	92,203237
30,064000	-223,618488	102,087852
30,064100	-223,891866	112,271730
30,064200	-223,310708	122,652392
30,064300	-221,830193	133,117861
30,064400	-219,422515	143,549149
30,064500	-216,077789	153,822906
30,064600	-211,804550	163,814163
30,064700	-206,629835	173,399126
30,064800	-200,598840	182,457924
30,064900	-193,774179	190,877286
30,065000	-186,234753	198,553060
30,065100	-178,074266	205,392537
30,065200	-169,399407	211,316519
30,065300	-160,327769	216,261093
30,065400	-150,985521	220,179078
30,065500	-141,504915	223,041108
30,065600	-132,021658	224,836338
30,065700	-122,672228	225,572758
30,065800	-113,591177	225,277115
30,065900	-104,908488	223,994451
30,066000	-96,747035	221,787261
30,066100	-89,220198	218,734305
30,066200	-82,429689	214,929096
30,066300	-76,463622	210,478107
30,066400	-71,394865	205,498719
30,066500	-67,279706	200,116987
30,066600	-64,156860	194,465237
30,066700	-62,046818	188,679571
30,066800	-60,951565	182,897317
30,066900	-60,854644	177,254485
30,067000	-61,721585	171,883271
30,067100	-63,500660	166,909658
30,067200	-66,123955	162,451170
30,067300	-69,508740	158,614798
30,067400	-73,559091	155,495160
30,067500	-78,167729	153,172904
30,067600	-83,218057	151,713391
30,067700	-88,586324	151,165675
30,067800	-94,143893	151,561787
30,067900	-99,759571	152,916341
30,068000	-105,301935	155,226451
30,068100	-110,641644	158,471958
30,068200	-115,653664	162,615962
30,068300	-120,219394	167,605625
30,068400	-124,228646	173,373253
30,068500	-127,581443	179,837601
30,068600	-130,189622	186,905395
30,068700	-131,978212	194,473032
30,068800	-132,886562	202,428423
30,068900	-132,869219	210,652949
30,069000	-131,896545	219,023496
30,069100	-129,955053	227,414523
30,069200	-127,047492	235,700146
30,069300	-123,192655	243,756189
30,069400	-118,424947	251,462179
30,069500	-112,793697	258,703248
30,069600	-106,362266	265,371923
30,069700	-99,206929	271,369772
30,069800	-91,415587	276,608884
30,069900	-83,086312	281,013174
30,070000	-74,325764	284,519477
30,070100	-65,247487	287,078449
30,070200	-55,970138	288,655227
30,070300	-46,615649	289,229884
30,070400	-37,307372	288,797646
30,070500	-28,168220	287,368879
30,070600	-19,318837	284,968864
30,070700	-10,875822	281,637347
30,070800	-2,950028	277,427886
30,070900	4,355031	272,407001
30,071000	10,944663	266,653151
30,071100	16,734324	260,255539
30,071200	21,650800	253,312779
30,071300	25,633202	245,931438
30,071400	28,633784	238,224475
30,071500	30,618561	230,309601
30,071600	31,567722	222,307587
30,071700	31,475837	214,340537
30,071800	30,351853	206,530167
30,071900	28,218882	198,996089
30,072000	25,113789	191,854156
30,072100	21,086576	185,214867
30,072200	16,199589	179,181868
30,072300	10,526544	173,850569
30,072400	4,151399	169,306899
30,072500	-2,832909	165,626207
30,072600	-10,325853	162,872344
30,072700	-18,220795	161,096919
30,072800	-26,406539	160,338757
30,072900	-34,768928	160,623551
30,073000	-43,192465	161,963727
30,073100	-51,561922	164,358507
30,073200	-59,763913	167,794184
30,073300	-67,688418	172,244581
30,073400	-75,230202	177,671709
30,073500	-82,290143	184,026587
30,073600	-88,776412	191,250220
30,073700	-94,605518	199,274713
30,073800	-99,703166	208,024493
30,073900	-104,004955	217,417625
30,074000	-107,456867	227,367180
30,074100	-110,015576	237,782644
30,074200	-111,648547	248,571321
30,074300	-112,333949	259,639726
30,074400	-112,060381	270,894913
30,074500	-110,826416	282,245730
30,074600	-108,639988	293,603973
30,074700	-105,517636	304,885413
30,074800	-101,483630	316,010679
30,074900	-96,568996	326,905984
30,075000	-90,810473	337,503677
30,075100	-84,249433	347,742626
30,075200	-76,930781	357,568409
30,075300	-68,901880	366,933339
30,075400	-60,211512	375,796314
30,075500	-50,908919	384,122503
30,075600	-41,042935	391,882897
30,075700	-30,661236	399,053729
30,075800	-19,809732	405,615796
30,075900	-8,532103	411,553703
30,076000	3,130499	416,855063
30,076100	15,139583	421,509673
30,076200	27,459290	425,508705
30,076300	40,056193	428,843936
30,076400	52,898958	431,507048
30,076500	65,957857	433,489027
30,076600	79,204170	434,779669
30,076700	92,609493	435,367247
30,076800	106,144975	435,238313
30,076900	119,780516	434,377679
30,077000	133,483963	432,768575
30,077100	147,220324	430,392973
30,077200	160,951048	427,232085
30,077300	174,633379	423,267028
30,077400	188,219845	418,479625
30,077500	201,657880	412,853335
30,077600	214,889619	406,374283
30,077700	227,851878	399,032356
30,077800	240,476339	390,822340
30,077900	252,689941	381,745056
30,078000	264,415482	371,808465
30,078100	275,572437	361,028699
30,078200	286,077964	349,430984
30,078300	295,848100	337,050423
30,078400	304,799112	323,932599
30,078500	312,848987	310,133982
30,078600	319,919012	295,722098
30,078700	325,935426	280,775462
30,078800	330,831091	265,383244
30,078900	334,547149	249,644676
30,079000	337,034615	233,668185
30,079100	338,255863	217,570283
30,079200	338,185973	201,474197
30,079300	336,813887	185,508297
30,079400	334,143348	169,804315
30,079500	330,193581	154,495416
30,079600	324,999703	139,714143
30,079700	318,612825	125,590288
30,079800	311,099854	112,248731
30,079900	302,542967	99,807292
30,080000	293,038785	88,374658
30,080100	282,697226	78,048415
30,080200	271,640090	68,913246
30,080300	259,999365	61,039328
30,080400	247,915323	54,480983
30,080500	235,534407	49,275589
30,080600	223,006981	45,442815
30,080700	210,484977	42,984169
30,080800	198,119489	41,882889
30,080900	186,058372	42,104182
30,081000	174,443888	43,595797
30,081100	163,410467	46,288933
30,081200	153,082610	50,099457
30,081300	143,573001	54,929402
30,081400	134,980849	60,668722
30,081500	127,390514	67,197246
30,081600	120,870429	74,386810
30,081700	115,472344	82,103495
30,081800	111,230908	90,209937
30,081900	108,163590	98,567649
30,082000	106,270932	107,039301
30,082100	105,537124	115,490914
30,082200	105,930888	123,793916
30,082300	107,406625	131,827015
30,082400	109,905805	139,477858
30,082500	113,358562	146,644429
30,082600	117,685434	153,236185
30,082700	122,799220	159,174885
30,082800	128,606888	164,395130
30,082900	135,011493	168,844590
30,083000	141,914059	172,483944
30,083100	149,215367	175,286539
30,083200	156,817622	177,237788
30,083300	164,625945	178,334353
30,083400	172,549671	178,583126
30,083500	180,503424	178,000066
30,083600	188,407947	176,608927
30,083700	196,190683	174,439925
30,083800	203,786109	171,528383
30,083900	211,135812	167,913419
30,084000	218,188347	163,636687
30,084100	224,898881	158,741246
30,084200	231,228655	153,270560
30,084300	237,144299	147,267685
30,084400	242,617043	140,774639
30,084500	247,621856	133,831992
30,084600	252,136567	126,478660
30,084700	256,141001	118,751926
30,084800	259,616181	110,687652
30,084900	262,543634	102,320683
30,085000	264,904832	93,685408
30,085100	266,680807	84,816451
30,085200	267,851957	75,749454
30,085300	268,398066	66,521899
30,085400	268,298541	57,173954
30,085500	267,532872	47,749257
30,085600	266,081304	38,295625
30,085700	263,925703	28,865628
30,085800	261,050600	19,516993
30,085900	257,444358	10,312797
30,086000	253,100456	1,321416
30,086100	248,018808	-7,383773
30,086200	242,207095	-15,724983
30,086300	235,682048	-23,620880
30,086400	228,470618	-30,987727
30,086500	220,610999	-37,740791
30,086600	212,153431	-43,795991
30,086700	203,160757	-49,071749
30,086800	193,708669	-53,491017
30,086900	183,885630	-56,983404
30,087000	173,792426	-59,487373
30,087100	163,541346	-60,952433
30,087200	153,254970	-61,341259
30,087300	143,064585	-60,631684
30,087400	133,108226	-58,818481
30,087500	123,528387	-55,914887
30,087600	114,469430	-51,953800
30,087700	106,074745	-46,988583
30,087800	98,483717	-41,093460
30,087900	91,828571	-34,363425
30,088000	86,231167	-26,913676
30,088100	81,799822	-18,878534
30,088200	78,626239	-10,409850
30,088300	76,782633	-1,674924
30,088400	76,319127	7,146059
30,088500	77,261505	15,863022
30,088600	79,609376	24,279368
30,088700	83,334840	32,195690
30,088800	88,381684	39,413706
30,088900	94,665172	45,740381
30,089000	102,072440	50,992107
30,089100	110,463532	54,998876
30,089200	119,673063	57,608336
30,089300	129,512496	58,689624
