Frequency	30,580000	MHz
D1	4	us
D2	8	us
D3	200	us
D4	160	us
D0	300	ms
Ns	40	scans
PhC	1	1/0
N	10	SatPulses
Period	2500	us
tauRep	2	times
Ls	33	us
Rs	47	us

tau	Integral	MaxValue
1000,00	4905,081608	119,143742
1300,00	4799,241005	123,133181
1690,00	5063,102724	134,466112
2197,00	4896,046233	124,847485
2856,10	5011,449149	126,686381
3712,93	4933,902180	123,216424
4826,81	5039,696682	129,830723
6274,85	4948,061471	129,947952
8157,31	5002,783339	124,039509
10604,50	5009,956188	127,477949
13785,85	5036,726699	128,884965
17921,60	5198,380259	130,270043
23298,09	5333,249532	129,334435
30287,51	5494,992240	136,961595
39373,76	5551,315423	136,582999
51185,89	5764,808829	144,508214
66541,66	5979,926729	146,273282
86504,16	6520,379977	157,054286
112455,41	6670,453226	158,461539
146192,03	7031,873977	168,884121
190049,64	7617,480741	184,757984
247064,53	8100,152713	192,860705
321183,89	9081,587207	220,640126
417539,05	9974,362978	234,354695
542800,77	10917,626286	256,055729
705641,00	11840,458767	273,942750
917333,30	12932,749798	302,736030
1192533,29	13946,373024	320,391363
1550293,28	15153,968424	342,540532
2015381,26	15847,721644	360,976035
2619995,64	16715,021407	382,230728
3405994,34	17290,259046	390,746291
4427792,64	17867,953168	401,450126
5756130,43	18182,088163	407,762165
7482969,56	18261,726093	410,229410
9727860,43	18394,164315	410,501282
12646218,55	18483,095471	415,474243
16440084,12	18508,312596	414,811928
21372109,35	73,882361	1,716571
27783742,16	38,520374	1,154868
