Frequency	Real part	Imaginary part
30,050400	-50,285909	248,077573
30,050500	-46,085089	258,979047
30,050600	-41,041116	269,824956
30,050700	-35,142393	280,548873
30,050800	-28,382801	291,081199
30,050900	-20,762362	301,349620
30,051000	-12,287865	311,279698
30,051100	-2,973426	320,795578
30,051200	7,159036	329,820826
30,051300	18,079430	338,279359
30,051400	29,749252	346,096473
30,051500	42,121495	353,199942
30,051600	55,140716	359,521156
30,051700	68,743278	364,996292
30,051800	82,857767	369,567470
30,051900	97,405602	373,183876
30,052000	112,301805	375,802821
30,052100	127,455962	377,390705
30,052200	142,773324	377,923856
30,052300	158,156064	377,389219
30,052400	173,504639	375,784876
30,052500	188,719254	373,120361
30,052600	203,701387	369,416779
30,052700	218,355337	364,706689
30,052800	232,589783	359,033766
30,052900	246,319286	352,452235
30,053000	259,465730	345,026069
30,053100	271,959650	336,827989
30,053200	283,741408	327,938248
30,053300	294,762203	318,443254
30,053400	304,984878	308,434029
30,053500	314,384496	298,004560
30,053600	322,948674	287,250051
30,053700	330,677661	276,265140
30,053800	337,584144	265,142101
30,053900	343,692795	253,969074
30,054000	349,039550	242,828382
30,054100	353,670641	231,794941
30,054200	357,641391	220,934840
30,054300	361,014807	210,304094
30,054400	363,859986	199,947619
30,054500	366,250377	189,898456
30,054600	368,261932	180,177251
30,054700	369,971195	170,792030
30,054800	371,453357	161,738249
30,054900	372,780338	152,999157
30,055000	374,018934	144,546429
30,055100	375,229063	136,341093
30,055200	376,462173	128,334708
30,055300	377,759831	120,470785
30,055400	379,152538	112,686409
30,055500	380,658801	104,914035
30,055600	382,284478	97,083417
30,055700	384,022426	89,123624
30,055800	385,852456	80,965102
30,055900	387,741599	72,541726
30,056000	389,644688	63,792812
30,056100	391,505239	54,665017
30,056200	393,256618	45,114109
30,056300	394,823470	35,106543
30,056400	396,123376	24,620821
30,056500	397,068714	13,648588
30,056600	397,568674	2,195450
30,056700	397,531383	-9,718516
30,056800	396,866105	-22,058575
30,056900	395,485449	-34,775472
30,057000	393,307560	-47,805901
30,057100	390,258215	-61,073296
30,057200	386,272808	-74,488930
30,057300	381,298151	-87,953298
30,057400	375,294070	-101,357762
30,057500	368,234755	-114,586420
30,057600	360,109818	-127,518163
30,057700	350,925059	-140,028874
30,057800	340,702902	-151,993729
30,057900	329,482499	-163,289541
30,058000	317,319487	-173,797117
30,058100	304,285422	-183,403550
30,058200	290,466875	-192,004427
30,058300	275,964227	-199,505883
30,058400	260,890174	-205,826476
30,058500	245,367986	-210,898831
30,058600	229,529535	-214,671020
30,058700	213,513159	-217,107661
30,058800	197,461375	-218,190697
30,058900	181,518519	-217,919849
30,059000	165,828329	-216,312739
30,059100	150,531556	-213,404658
30,059200	135,763611	-209,248022
30,059300	121,652331	-203,911489
30,059400	108,315882	-197,478781
30,059500	95,860864	-190,047234
30,059600	84,380627	-181,726092
30,059700	73,953858	-172,634595
30,059800	64,643440	-162,899897
30,059900	56,495630	-152,654853
30,060000	49,539540	-142,035723
30,060100	43,786954	-131,179839
30,060200	39,232468	-120,223283
30,060300	35,853946	-109,298613
30,060400	33,613287	-98,532703
30,060500	32,457475	-88,044706
30,060600	32,319899	-77,944210
30,060700	33,121898	-68,329603
30,060800	34,774515	-59,286678
30,060900	37,180402	-50,887507
30,061000	40,235859	-43,189606
30,061100	43,832944	-36,235385
30,061200	47,861620	-30,051912
30,061300	52,211901	-24,650976
30,061400	56,775944	-20,029447
30,061500	61,450051	-16,169923
30,061600	66,136544	-13,041638
30,061700	70,745476	-10,601625
30,061800	75,196146	-8,796081
30,061900	79,418394	-7,561934
30,062000	83,353649	-6,828546
30,062100	86,955721	-6,519542
30,062200	90,191317	-6,554704
30,062300	93,040279	-6,851910
30,062400	95,495551	-7,329063
30,062500	97,562866	-7,905981
30,062600	99,260175	-8,506204
30,062700	100,616836	-9,058688
30,062800	101,672569	-9,499354
30,062900	102,476218	-9,772454
30,063000	103,084340	-9,831742
30,063100	103,559653	-9,641421
30,063200	103,969378	-9,176857
30,063300	104,383505	-8,425034
30,063400	104,873031	-7,384771
30,063500	105,508193	-6,066670
30,063600	106,356732	-4,492823
30,063700	107,482240	-2,696275
30,063800	108,942598	-0,720260
30,063900	110,788551	1,382769
30,064000	113,062440	3,552305
30,064100	115,797123	5,721103
30,064200	119,015091	7,816637
30,064300	122,727803	9,762658
30,064400	126,935256	11,480826
30,064500	131,625783	12,892376
30,064600	136,776090	13,919797
30,064700	142,351529	14,488472
30,064800	148,306596	14,528272
30,064900	154,585641	13,975051
30,065000	161,123787	12,772026
30,065100	167,848017	10,871013
30,065200	174,678426	8,233497
30,065300	181,529605	4,831513
30,065400	188,312130	0,648327
30,065500	194,934122	-4,321091
30,065600	201,302859	-10,069827
30,065700	207,326399	-16,578991
30,065800	212,915185	-23,817919
30,065900	217,983607	-31,744589
30,066000	222,451486	-40,306241
30,066100	226,245454	-49,440197
30,066200	229,300207	-59,074852
30,066300	231,559610	-69,130826
30,066400	232,977624	-79,522250
30,066500	233,519056	-90,158163
30,066600	233,160102	-100,943985
30,066700	231,888696	-111,783051
30,066800	229,704630	-122,578164
30,066900	226,619479	-133,233150
30,067000	222,656313	-143,654371
30,067100	217,849201	-153,752188
30,067200	212,242542	-163,442324
30,067300	205,890207	-172,647126
30,067400	198,854537	-181,296687
30,067500	191,205200	-189,329817
30,067600	183,017936	-196,694840
30,067700	174,373218	-203,350220
30,067800	165,354853	-209,264982
30,067900	156,048549	-214,418950
30,068000	146,540470	-218,802779
30,068100	136,915828	-222,417798
30,068200	127,257505	-225,275659
30,068300	117,644762	-227,397817
30,068400	108,152034	-228,814837
30,068500	98,847854	-229,565554
30,068600	89,793898	-229,696107
30,068700	81,044194	-229,258861
30,068800	72,644485	-228,311248
30,068900	64,631769	-226,914542
30,069000	57,034016	-225,132600
30,069100	49,870054	-223,030596
30,069200	43,149642	-220,673767
30,069300	36,873709	-218,126194
30,069400	31,034746	-215,449649
30,069500	25,617359	-212,702527
30,069600	20,598945	-209,938870
30,069700	15,950491	-207,207520
30,069800	11,637465	-204,551396
30,069900	7,620785	-202,006912
30,070000	3,857844	-199,603550
30,070100	0,303562	-197,363579
30,070200	-3,088549	-195,301934
30,070300	-6,365331	-193,426233
30,070400	-9,572963	-191,736956
30,070500	-12,755995	-190,227744
30,070600	-15,956455	-188,885827
30,070700	-19,213032	-187,692570
30,070800	-22,560372	-186,624102
30,070900	-26,028473	-185,652031
30,071000	-29,642200	-184,744217
30,071100	-33,420924	-183,865587
30,071200	-37,378275	-182,978972
30,071300	-41,522031	-182,045949
30,071400	-45,854112	-181,027671
30,071500	-50,370693	-179,885667
30,071600	-55,062422	-178,582600
30,071700	-59,914722	-177,082967
30,071800	-64,908183	-175,353732
30,071900	-70,019022	-173,364885
30,072000	-75,219591	-171,089916
30,072100	-80,478929	-168,506209
30,072200	-85,763342	-165,595341
30,072300	-91,036994	-162,343304
30,072400	-96,262498	-158,740638
30,072500	-101,401497	-154,782491
30,072600	-106,415218	-150,468599
30,072700	-111,265008	-145,803214
30,072800	-115,912824	-140,794967
30,072900	-120,321683	-135,456689
30,073000	-124,456072	-129,805197
30,073100	-128,282311	-123,861046
30,073200	-131,768874	-117,648269
30,073300	-134,886668	-111,194102
30,073400	-137,609271	-104,528705
30,073500	-139,913142	-97,684884
30,073600	-141,777803	-90,697813
30,073700	-143,185997	-83,604769
30,073800	-144,123830	-76,444872
30,073900	-144,580907	-69,258824
30,074000	-144,550459	-62,088657
30,074100	-144,029470	-54,977484
30,074200	-143,018806	-47,969233
30,074300	-141,523340	-41,108378
30,074400	-139,552092	-34,439647
30,074500	-137,118352	-28,007712
30,074600	-134,239811	-21,856840
30,074700	-130,938672	-16,030519
