Frequency	Real part	Imaginary part
30,425100	142,122333	20106,424695
30,425200	138,912295	20120,025569
30,425300	136,449407	20134,320218
30,425400	134,865160	20149,226328
30,425500	134,281470	20164,637931
30,425600	134,806555	20180,426639
30,425700	136,530993	20196,443598
30,425800	139,524093	20212,522097
30,425900	143,830671	20228,480816
30,426000	149,468358	20244,127615
30,426100	156,425516	20259,263797
30,426200	164,659841	20273,688727
30,426300	174,097723	20287,204704
30,426400	184,634393	20299,621959
30,426500	196,134880	20310,763644
30,426600	208,435780	20320,470690
30,426700	221,347812	20328,606381
30,426800	234,659105	20335,060549
30,426900	248,139169	20339,753230
30,427000	261,543455	20342,637714
30,427100	274,618390	20343,702861
30,427200	287,106792	20342,974629
30,427300	298,753523	20340,516744
30,427400	309,311234	20336,430486
30,427500	318,546082	20330,853572
30,427600	326,243250	20323,958146
30,427700	332,212153	20315,947919
30,427800	336,291166	20307,054499
30,427900	338,351782	20297,533005
30,428000	338,302063	20287,657055
30,428100	336,089301	20277,713240
30,428200	331,701809	20267,995218
30,428300	325,169794	20258,797571
30,428400	316,565271	20250,409560
30,428500	306,001020	20243,108941
30,428600	293,628600	20237,155997
30,428700	279,635456	20232,787910
30,428800	264,241197	20230,213649
30,428900	247,693115	20229,609455
30,429000	230,261059	20231,115087
30,429100	212,231796	20234,830869
30,429200	193,902971	20240,815663
30,429300	175,576837	20249,085771
30,429400	157,553898	20259,614834
30,429500	140,126610	20272,334696
30,429600	123,573318	20287,137235
30,429700	108,152553	20303,877090
30,429800	94,097841	20322,375240
30,429900	81,613143	20342,423317
30,430000	70,869045	20363,788554
30,430100	61,999767	20386,219246
30,430200	55,101083	20409,450571
30,430300	50,229179	20433,210632
30,430400	47,400474	20457,226566
30,430500	46,592402	20481,230555
30,430600	47,745116	20504,965607
30,430700	50,764068	20528,190938
30,430800	55,523385	20550,686846
30,430900	61,869939	20572,258942
30,431000	69,628007	20592,741643
30,431100	78,604377	20612,000844
30,431200	88,593768	20629,935718
30,431300	99,384418	20646,479597
30,431400	110,763683	20661,599937
30,431500	122,523492	20675,297370
30,431600	134,465531	20687,603900
30,431700	146,405994	20698,580285
30,431800	158,179803	20708,312702
30,431900	169,644167	20716,908802
30,432000	180,681402	20724,493256
30,432100	191,200944	20731,202951
30,432200	201,140504	20737,181948
30,432300	210,466349	20742,576373
30,432400	219,172712	20747,529374
30,432500	227,280353	20752,176296
30,432600	234,834328	20756,640202
30,432700	241,901042	20761,027881
30,432800	248,564672	20765,426443
30,432900	254,923072	20769,900604
30,433000	261,083288	20774,490735
30,433100	267,156822	20779,211719
30,433200	273,254774	20784,052668
30,433300	279,483020	20788,977480
30,433400	285,937563	20793,926233
30,433500	292,700199	20798,817377
30,433600	299,834629	20803,550647
30,433700	307,383121	20808,010613
30,433800	315,363846	20812,070779
30,433900	323,768948	20815,598095
30,434000	332,563421	20818,457753
30,434100	341,684832	20820,518134
30,434200	351,043897	20821,655766
30,434300	360,525905	20821,760125
30,434400	369,992961	20820,738174
30,434500	379,286980	20818,518469
30,434600	388,233368	20815,054735
30,434700	396,645280	20810,328805
30,434800	404,328347	20804,352802
30,434900	411,085746	20797,170536
30,435000	416,723470	20788,858035
30,435100	421,055661	20779,523197
30,435200	423,909855	20769,304567
30,435300	425,131993	20758,369255
30,435400	424,591065	20746,910038
30,435500	422,183258	20735,141733
30,435600	417,835481	20723,296906
30,435700	411,508182	20711,621048
30,435800	403,197365	20700,367319
30,435900	392,935752	20689,791011
30,436000	380,793051	20680,143863
30,436100	366,875314	20671,668378
30,436200	351,323404	20664,592283
30,436300	334,310590	20659,123287
30,436400	316,039347	20655,444256
30,436500	296,737418	20653,708946
30,436600	276,653254	20654,038390
30,436700	256,050930	20656,518036
30,436800	235,204678	20661,195723
30,436900	214,393164	20668,080513
30,437000	193,893654	20677,142444
30,437100	173,976221	20688,313181
30,437200	154,898128	20701,487566
30,437300	136,898533	20716,526003
30,437400	120,193640	20733,257638
30,437500	104,972415	20751,484235
30,437600	91,392979	20770,984644
30,437700	79,579735	20791,519763
30,437800	69,621327	20812,837845
30,437900	61,569447	20834,680028
30,438000	55,438516	20856,785946
30,438100	51,206242	20878,899275
30,438200	48,815022	20900,773083
30,438300	48,174139	20922,174853
30,438400	49,162688	20942,891052
30,438500	51,633150	20962,731147
30,438600	55,415499	20981,530976
30,438700	60,321735	20999,155398
30,438800	66,150727	21015,500171
30,438900	72,693215	21030,493036
30,439000	79,736859	21044,093976
30,439100	87,071192	21056,294693
30,439200	94,492355	21067,117309
30,439300	101,807497	21076,612362
30,439400	108,838725	21084,856164
30,439500	115,426528	21091,947604
30,439600	121,432579	21098,004507
30,439700	126,741877	21103,159652
30,439800	131,264171	21107,556573
30,439900	134,934669	21111,345261
30,440000	137,714019	21114,677887
30,440100	139,587597	21117,704678
30,440200	140,564131	21120,570039
30,440300	140,673740	21123,409037
30,440400	139,965449	21126,344332
30,440500	138,504271	21129,483635
30,440600	136,367968	21132,917738
30,440700	133,643585	21136,719174
30,440800	130,423870	21140,941514
30,440900	126,803710	21145,619312
30,441000	122,876666	21150,768666
30,441100	118,731734	21156,388380
30,441200	114,450423	21162,461657
30,441300	110,104224	21168,958256
30,441400	105,752563	21175,837036
30,441500	101,441270	21183,048802
30,441600	97,201623	21190,539329
30,441700	93,049973	21198,252486
30,441800	88,987963	21206,133336
30,441900	85,003316	21214,131120
30,442000	81,071168	21222,202011
30,442100	77,155885	21230,311565
30,442200	73,213302	21238,436767
30,442300	69,193312	21246,567626
30,442400	65,042708	21254,708241
30,442500	60,708185	21262,877324
30,442600	56,139396	21271,108145
30,442700	51,291968	21279,447907
30,442800	46,130370	21287,956554
30,442900	40,630531	21296,705063
30,443000	34,782127	21305,773260
30,443100	28,590455	21315,247221
30,443200	22,077818	21325,216346
30,443300	15,284377	21335,770189
30,443400	8,268429	21346,995143
30,443500	1,106094	21358,971074
30,443600	-6,109606	21371,768024
30,443700	-13,270234	21385,443063
30,443800	-20,253988	21400,037419
30,443900	-26,928242	21415,573944
30,444000	-33,152525	21432,055030
30,444100	-38,781861	21449,461027
30,444200	-43,670374	21467,749226
30,444300	-47,675064	21486,853450
30,444400	-50,659657	21506,684277
30,444500	-52,498412	21527,129895
30,444600	-53,079788	21548,057591
30,444700	-52,309862	21569,315837
30,444800	-50,115400	21590,736923
30,444900	-46,446507	21612,140093
30,445000	-41,278749	21633,335088
30,445100	-34,614723	21654,126026
30,445200	-26,484983	21674,315515
30,445300	-16,948329	21693,708896
30,445400	-6,091412	21712,118513
30,445500	5,972318	21729,367892
30,445600	19,104318	21745,295740
30,445700	33,143266	21759,759645
30,445800	47,907930	21772,639387
30,445900	63,200529	21783,839788
30,446000	78,810496	21793,293014
30,446100	94,518565	21800,960273
30,446200	110,101069	21806,832879
30,446300	125,334361	21810,932642
30,446400	139,999228	21813,311587
30,446500	153,885218	21814,050998
30,446600	166,794761	21813,259830
30,446700	178,546984	21811,072515
30,446800	188,981147	21807,646230
