Frequency	Real part	Imaginary part
30,125000	-29,231440	229,987757
30,125100	-33,375228	237,228125
30,125200	-36,859422	245,310591
30,125300	-39,556579	254,172294
30,125400	-41,344568	263,731781
30,125500	-42,109348	273,889324
30,125600	-41,747747	284,527672
30,125700	-40,170179	295,513236
30,125800	-37,303231	306,697701
30,125900	-33,092038	317,920052
30,126000	-27,502398	329,008986
30,126100	-20,522553	339,785670
30,126200	-12,164580	350,066796
30,126300	-2,465349	359,667878
30,126400	8,512999	368,406727
30,126500	20,683079	376,107020
30,126600	33,932811	382,601903
30,126700	48,126502	387,737542
30,126800	63,106457	391,376530
30,126900	78,695084	393,401094
30,127000	94,697485	393,715998
30,127100	110,904478	392,251096
30,127200	127,095989	388,963448
30,127300	143,044769	383,838961
30,127400	158,520345	376,893491
30,127500	173,293142	368,173387
30,127600	187,138673	357,755442
30,127700	199,841736	345,746244
30,127800	211,200500	332,280935
30,127900	221,030417	317,521387
30,128000	229,167858	301,653826
30,128100	235,473413	284,885957
30,128200	239,834754	267,443622
30,128300	242,169032	249,567081
30,128400	242,424728	231,506964
30,128500	240,582921	213,519999
30,128600	236,657962	195,864577
30,128700	230,697506	178,796268
30,128800	222,781929	162,563358
30,128900	213,023122	147,402515
30,129000	201,562696	133,534654
30,129100	188,569627	121,161102
30,129200	174,237397	110,460126
30,129300	158,780686	101,583897
30,129400	142,431684	94,655951
30,129500	125,436098	89,769185
30,129600	108,048946	86,984441
30,129700	90,530199	86,329677
30,129800	73,140394	87,799757
30,129900	56,136269	91,356842
30,130000	39,766539	96,931373
30,130100	24,267862	104,423615
30,130200	9,861102	113,705721
30,130300	-3,252065	124,624269
30,130400	-14,892137	137,003213
30,130500	-24,904306	150,647177
30,130600	-33,160482	165,345022
30,130700	-39,560793	180,873616
30,130800	-44,034540	197,001712
30,130900	-46,540607	213,493879
30,131000	-47,067336	230,114382
30,131100	-45,631878	246,630960
30,131200	-42,279061	262,818413
30,131300	-37,079799	278,461953
30,131400	-30,129106	293,360242
30,131500	-21,543750	307,328091
30,131600	-11,459618	320,198760
30,131700	-0,028861	331,825852
30,131800	12,583142	342,084760
30,131900	26,200904	350,873673
30,132000	40,641991	358,114142
30,132100	55,720150	363,751201
30,132200	71,248355	367,753082
30,132300	87,041701	370,110540
30,132400	102,920121	370,835811
30,132500	118,710860	369,961273
30,132600	134,250683	367,537817
30,132700	149,387803	363,632998
30,132800	163,983476	358,329017
30,132900	177,913292	351,720557
30,133000	191,068122	343,912561
30,133100	203,354756	335,017964
30,133200	214,696214	325,155439
30,133300	225,031767	314,447210
30,133400	234,316675	303,016939
30,133500	242,521679	290,987748
30,133600	249,632260	278,480390
30,133700	255,647710	265,611586
30,133800	260,580040	252,492559
30,133900	264,452753	239,227758
30,134000	267,299525	225,913796
30,134100	269,162812	212,638589
30,134200	270,092421	199,480700
30,134300	270,144066	186,508880
30,134400	269,377935	173,781796
30,134500	267,857290	161,347938
30,134600	265,647110	149,245685
30,134700	262,812803	137,503517
30,134800	259,418993	126,140372
30,134900	255,528382	115,166104
30,135000	251,200717	104,582060
30,135100	246,491832	94,381741
30,135200	241,452807	84,551541
30,135300	236,129210	75,071558
30,135400	230,560448	65,916461
30,135500	224,779212	57,056405
30,135600	218,811026	48,457991
30,135700	212,673899	40,085259
30,135800	206,378073	31,900715
30,135900	199,925882	23,866376
30,136000	193,311721	15,944839
30,136100	186,522117	8,100355
30,136200	179,535929	0,299913
30,136300	172,324656	-7,485690
30,136400	164,852880	-15,280787
30,136500	157,078834	-23,103811
30,136600	148,955100	-30,966310
30,136700	140,429446	-38,872018
30,136800	131,445793	-46,815997
30,136900	121,945318	-54,783886
30,137000	111,867673	-62,751257
