Frequency	value	D1	D2	D3	D4	D0	Ns	PhC	LPFilter	LS	RS	Tx	number
MHz     	a.u.	us	us	us	us	ms	scans	1 or 0	Hz	us	us	dB	  
													
													
30,682	50190,019	4,0	8,0	60,0	20,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	51021,727	4,0	8,0	78,0	38,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	50984,490	4,0	8,0	101,0	61,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	50249,316	4,0	8,0	132,0	92,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	49187,782	4,0	8,0	171,0	131,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	49091,010	4,0	8,0	223,0	183,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	48143,622	4,0	8,0	290,0	250,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	46596,233	4,0	8,0	376,0	336,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	45037,805	4,0	8,0	489,0	449,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	43098,780	4,0	8,0	636,0	596,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	40969,862	4,0	8,0	827,0	787,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	36947,719	4,0	8,0	1075,0	1035,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	33058,608	4,0	8,0	1398,0	1358,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	27851,306	4,0	8,0	1817,0	1777,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	22903,632	4,0	8,0	2362,0	2322,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	16633,538	4,0	8,0	3071,0	3031,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	10860,051	4,0	8,0	3992,0	3952,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	6424,329	4,0	8,0	5190,0	5150,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	2382,060	4,0	8,0	6747,0	6707,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	1194,182	4,0	8,0	8772,0	8732,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	321,786	4,0	8,0	11403,0	11363,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	222,054	4,0	8,0	14824,0	14784,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	396,863	4,0	8,0	19271,0	19231,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	378,060	4,0	8,0	25052,0	25012,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
30,682	325,192	4,0	8,0	32568,0	32528,0	1200,0	30,0	1,0	0,0	34,0	57,0	10,3
