Frequency	value	D1	D2	D3	D4	D0	Ns	PhC	LPFilter	LS	RS	Tx	number
MHz     	a.u.	us	us	us	us	ms	scans	1 or 0	Hz	us	us	dB	  
													
													
30,725	145236,702	4,0	8,0	60,0	20,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	145715,040	4,0	8,0	78,0	38,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	145215,526	4,0	8,0	101,0	61,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	139750,184	4,0	8,0	132,0	92,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	138301,810	4,0	8,0	171,0	131,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	134519,552	4,0	8,0	223,0	183,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	131995,043	4,0	8,0	290,0	250,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	128868,413	4,0	8,0	376,0	336,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	125246,114	4,0	8,0	489,0	449,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	116348,452	4,0	8,0	636,0	596,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	108164,254	4,0	8,0	827,0	787,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	98892,664	4,0	8,0	1075,0	1035,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	85802,205	4,0	8,0	1398,0	1358,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	74002,135	4,0	8,0	1817,0	1777,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	54772,752	4,0	8,0	2362,0	2322,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	40880,930	4,0	8,0	3071,0	3031,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	28414,784	4,0	8,0	3992,0	3952,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	13658,994	4,0	8,0	5190,0	5150,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	6888,783	4,0	8,0	6747,0	6707,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	4724,315	4,0	8,0	8772,0	8732,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	4539,753	4,0	8,0	11403,0	11363,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	4846,819	4,0	8,0	14824,0	14784,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	3778,096	4,0	8,0	19271,0	19231,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	3513,360	4,0	8,0	25052,0	25012,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	3414,735	4,0	8,0	32568,0	32528,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	3322,210	4,0	8,0	42338,0	42298,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
30,725	3629,668	4,0	8,0	55040,0	55000,0	2000,0	60,0	1,0	0,0	20,0	80,0	10,3
