Frequency	value	D1	D2	D3	D4	D0	Ns	PhC	LPFilter	LS	RS	Tx	number
MHz     	a.u.	us	us	us	us	ms	scans	1 or 0	Hz	us	us	dB	  
													
													
30,580	51032,443	4,0	8,0	60,0	20,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	50304,169	4,0	8,0	84,0	44,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	47085,337	4,0	8,0	118,0	78,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	45402,503	4,0	8,0	165,0	125,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	44770,921	4,0	8,0	230,0	190,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	41895,616	4,0	8,0	323,0	283,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	38149,737	4,0	8,0	452,0	412,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	31885,188	4,0	8,0	632,0	592,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	24127,565	4,0	8,0	885,0	845,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	15218,287	4,0	8,0	1240,0	1200,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	7273,618	4,0	8,0	1736,0	1696,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	2566,118	4,0	8,0	2430,0	2390,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	581,087	4,0	8,0	3402,0	3362,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	329,481	4,0	8,0	4762,0	4722,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	527,323	4,0	8,0	6667,0	6627,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	193,565	4,0	8,0	9334,0	9294,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
30,580	98,104	4,0	8,0	13068,0	13028,0	3000,0	50,0	1,0	0,0	37,0	53,0	11,0
