0,000000	0,013812	0,293621	0,293946
0,008000	0,102010	0,365095	0,379079
0,016000	0,027850	0,273357	0,274772
0,024000	0,050190	0,312970	0,316969
0,032000	0,033832	0,278972	0,281016
0,040000	0,056111	0,297344	0,302592
0,048000	0,062886	0,312176	0,318447
0,056000	0,044941	0,316693	0,319866
0,064000	0,036457	0,272380	0,274809
0,072000	0,061238	0,318158	0,323998
0,080000	0,019549	0,273784	0,274481
0,088000	0,048786	0,278118	0,282364
0,096000	0,035907	0,273113	0,275463
0,104000	0,060749	0,267741	0,274547
0,112000	0,040302	0,259623	0,262733
0,120000	0,026813	0,259196	0,260579
0,128000	-0,007490	0,229532	0,229654
0,136000	0,042682	0,275920	0,279202
0,144000	0,041095	0,233500	0,237088
0,152000	0,029987	0,247172	0,248984
0,160000	0,060932	0,211160	0,219776
0,168000	0,059895	0,247538	0,254681
0,176000	0,061787	0,214517	0,223238
0,184000	0,042194	0,228556	0,232418
0,192000	0,038593	0,241129	0,244198
0,200000	0,051411	0,234781	0,240344
0,208000	0,069172	0,204446	0,215831
0,216000	0,050495	0,213846	0,219726
0,224000	0,041584	0,217691	0,221627
0,232000	0,055622	0,198647	0,206288
0,240000	0,070943	0,196694	0,209097
0,248000	0,045673	0,215677	0,220460
0,256000	0,041157	0,167641	0,172619
0,264000	0,064106	0,190774	0,201257
0,272000	0,049519	0,182412	0,189013
0,280000	0,042988	0,192849	0,197582
0,288000	0,042621	0,183815	0,188692
0,296000	0,073933	0,168251	0,183778
0,304000	0,063313	0,174904	0,186011
0,312000	0,035724	0,156776	0,160795
0,320000	0,043598	0,170570	0,176054
0,328000	0,039020	0,149329	0,154343
0,336000	0,017352	0,133704	0,134825
0,344000	0,027240	0,137122	0,139802
0,352000	0,027362	0,119849	0,122932
0,360000	0,044330	0,120764	0,128644
0,368000	0,023334	0,136390	0,138371
0,376000	0,035480	0,144691	0,148977
0,384000	0,048725	0,134742	0,143281
0,392000	0,017596	0,147804	0,148847
0,400000	0,058125	0,094152	0,110648
0,408000	0,050495	0,118079	0,128422
0,416000	0,044636	0,104467	0,113603
0,424000	0,038349	0,109411	0,115937
0,432000	0,013079	0,113257	0,114009
0,440000	0,029376	0,101293	0,105467
0,448000	0,046528	0,108435	0,117995
0,456000	0,043903	0,120215	0,127981
0,464000	0,025165	0,094213	0,097516
0,472000	0,037006	0,098486	0,105209
0,480000	0,027606	0,087560	0,091809
0,488000	0,012103	0,084142	0,085008
0,496000	0,015216	0,071873	0,073466
0,504000	0,031330	0,099523	0,104338
0,512000	0,043232	0,092382	0,101997
0,520000	0,032855	0,105261	0,110269
0,528000	0,052876	0,088598	0,103176
0,536000	0,025531	0,097448	0,100737
0,544000	0,020404	0,060399	0,063752
0,552000	0,035358	0,022250	0,041776
0,560000	0,022174	0,061314	0,065200
0,568000	0,010882	0,052891	0,053999
0,576000	0,011248	0,048008	0,049308
0,584000	0,026691	0,075231	0,079825
0,592000	-0,006208	0,073827	0,074087
0,600000	-0,001569	0,059910	0,059931
0,608000	0,002581	0,072728	0,072774
0,616000	0,015338	0,065098	0,066881
0,624000	-0,004743	0,063328	0,063506
0,632000	0,008013	0,064305	0,064802
0,640000	-0,006941	0,054783	0,055221
0,648000	0,002093	0,028537	0,028614
0,656000	0,024554	0,064854	0,069347
0,664000	0,016864	0,053745	0,056329
0,672000	0,012164	0,056248	0,057548
0,680000	-0,008406	0,062047	0,062613
0,688000	-0,009993	0,048252	0,049276
0,696000	0,011370	0,050877	0,052132
0,704000	0,002215	0,069798	0,069833
0,712000	0,002154	0,063756	0,063792
0,720000	-0,001264	0,055699	0,055713
0,728000	0,002703	0,051731	0,051802
0,736000	-0,003278	0,045139	0,045258
0,744000	0,006060	0,058934	0,059244
0,752000	0,005267	0,047581	0,047871
0,760000	-0,009748	0,035129	0,036457
0,768000	-0,004194	0,050022	0,050198
0,776000	-0,017927	0,042393	0,046027
0,784000	0,011676	0,033481	0,035459
0,792000	-0,002241	0,020419	0,020542
0,800000	-0,016646	0,022556	0,028033
0,808000	-0,038009	0,026706	0,046453
0,816000	-0,029036	0,023898	0,037606
0,824000	-0,039962	0,038242	0,055312
0,832000	-0,024886	0,028415	0,037772
0,840000	-0,041793	0,039280	0,057354
0,848000	-0,023177	0,024753	0,033910
0,856000	-0,029830	-0,003141	0,029994
0,864000	-0,030196	0,041233	0,051107
0,872000	-0,045211	0,026523	0,052417
0,880000	-0,066696	0,025913	0,071553
0,888000	-0,050216	0,026645	0,056847
0,896000	-0,076889	0,039341	0,086369
0,904000	-0,067428	0,027866	0,072959
0,912000	-0,057723	0,015903	0,059874
0,920000	-0,051437	0,018832	0,054776
0,928000	-0,068344	-0,003019	0,068411
0,936000	-0,043624	0,020847	0,048349
0,944000	-0,034529	0,028598	0,044835
0,952000	-0,048019	0,024204	0,053774
0,960000	-0,034224	0,011386	0,036068
0,968000	-0,052169	0,024204	0,057510
0,976000	-0,064499	0,060704	0,088572
0,984000	-0,036666	0,033664	0,049776
0,992000	-0,066391	0,039341	0,077171
1,000000	-0,055587	0,029331	0,062851
1,008000	-0,043380	0,013034	0,045296
1,016000	-0,051498	0,014804	0,053583
1,024000	-0,069137	0,018893	0,071672
1,032000	-0,058090	0,016879	0,060492
1,040000	-0,055892	-0,009855	0,056755
1,048000	-0,072922	0,020847	0,075843
1,056000	-0,081345	0,043857	0,092415
1,064000	-0,094773	0,045017	0,104921
1,072000	-0,085678	0,034580	0,092393
1,080000	-0,087510	0,008578	0,087929
1,088000	-0,101243	0,040195	0,108930
1,096000	-0,084641	0,037693	0,092654
1,104000	-0,077927	0,030673	0,083746
1,112000	-0,084214	0,043247	0,094669
1,120000	-0,095994	0,046848	0,106815
1,128000	-0,097092	0,011874	0,097816
1,136000	-0,099290	0,026706	0,102819
1,144000	-0,061081	0,040378	0,073220
1,152000	-0,077255	0,026584	0,081701
1,160000	-0,094590	0,056797	0,110332
1,168000	-0,075607	0,035312	0,083447
1,176000	-0,094529	0,045689	0,104991
1,184000	-0,076889	0,025607	0,081041
1,192000	-0,092392	0,035373	0,098933
1,200000	-0,086594	0,029941	0,091624
1,208000	-0,117051	0,043735	0,124955
1,216000	-0,104905	0,037571	0,111430
1,224000	-0,110398	0,038791	0,117015
1,232000	-0,091416	0,039219	0,099473
1,240000	-0,116685	0,042881	0,124315
1,248000	-0,110948	0,042332	0,118749
1,256000	-0,102158	0,058751	0,117847
1,264000	-0,120897	0,037327	0,126528
1,272000	-0,129442	0,058567	0,142075
1,280000	-0,123338	0,030246	0,126993
1,288000	-0,136888	0,066502	0,152187
1,296000	-0,119432	0,052891	0,130619
1,304000	-0,152392	0,062657	0,164770
1,312000	-0,137194	0,041294	0,143273
1,320000	-0,128099	0,048252	0,136886
1,328000	-0,093613	0,075841	0,120479
1,336000	-0,151354	0,052036	0,160050
1,344000	-0,144091	0,070653	0,160480
1,352000	-0,140795	0,056675	0,151774
1,360000	-0,153857	0,033237	0,157406
1,368000	-0,134325	0,040317	0,140245
1,376000	-0,135790	0,059788	0,148369
1,384000	-0,140001	0,045078	0,147080
1,392000	-0,139269	0,076085	0,158697
1,400000	-0,126573	0,067906	0,143638
1,408000	-0,151354	0,050449	0,159541
1,416000	-0,172412	0,071080	0,186489
1,424000	-0,139452	0,076634	0,159122
1,432000	-0,125902	0,070409	0,144252
1,440000	-0,147936	0,082372	0,169323
1,448000	-0,160693	0,081700	0,180270
1,456000	-0,160388	0,086278	0,182121
1,464000	-0,162951	0,079747	0,181419
1,472000	-0,147875	0,070287	0,163729
1,480000	-0,152026	0,100073	0,182006
1,488000	-0,144396	0,111731	0,182576
1,496000	-0,153002	0,110022	0,188453
1,504000	-0,159472	0,106665	0,191856
1,512000	-0,155444	0,084081	0,176727
1,520000	-0,157824	0,093359	0,183369
1,528000	-0,165149	0,094457	0,190253
1,536000	-0,156481	0,072545	0,172479
1,544000	-0,158374	0,091100	0,182706
1,552000	-0,167407	0,090734	0,190415
1,560000	-0,176013	0,080113	0,193388
1,568000	-0,168384	0,100317	0,196001
1,576000	-0,156481	0,103308	0,187507
1,584000	-0,184375	0,079625	0,200834
1,592000	-0,187427	0,090917	0,208314
1,600000	-0,176074	0,081700	0,194106
1,608000	-0,193836	0,077977	0,208933
1,616000	-0,201832	0,071385	0,214084
1,624000	-0,204212	0,070348	0,215989
1,632000	-0,195606	0,056126	0,203499
1,640000	-0,178088	0,079747	0,195128
1,648000	-0,221181	0,065526	0,230683
1,656000	-0,189197	0,074986	0,203515
1,664000	-0,204395	0,077977	0,218765
1,672000	-0,172290	0,074620	0,187755
1,680000	-0,180957	0,076146	0,196326
1,688000	-0,206715	0,084752	0,223414
1,696000	-0,205250	0,094884	0,226121
1,704000	-0,184314	0,084386	0,202713
1,712000	-0,190357	0,093969	0,212287
1,720000	-0,212208	0,067418	0,222660
1,728000	-0,217518	0,119910	0,248380
1,736000	-0,205677	0,100195	0,228784
1,744000	-0,213978	0,097021	0,234946
1,752000	-0,207447	0,113867	0,236643
1,760000	-0,192432	0,099645	0,216701
1,768000	-0,189075	0,128455	0,228583
1,776000	-0,231923	0,120703	0,261453
1,784000	-0,219777	0,112036	0,246686
1,792000	-0,226186	0,113379	0,253011
1,800000	-0,222768	0,121375	0,253687
1,808000	-0,237905	0,118872	0,265950
1,816000	-0,229482	0,132117	0,264796
1,824000	-0,223256	0,136817	0,261844
1,832000	-0,222279	0,128943	0,256972
1,840000	-0,231801	0,153480	0,278007
1,848000	-0,223683	0,127356	0,257398
1,856000	-0,214711	0,147193	0,260320
1,864000	-0,224660	0,148963	0,269559
1,872000	-0,226857	0,142737	0,268026
1,880000	-0,223561	0,123877	0,255588
1,888000	-0,248281	0,125586	0,278236
1,896000	-0,229482	0,155006	0,276927
1,904000	-0,217396	0,139869	0,258504
1,912000	-0,213002	0,158546	0,265531
1,920000	-0,215870	0,157142	0,267009
1,928000	-0,242849	0,137671	0,279158
1,936000	-0,244008	0,152931	0,287972
1,944000	-0,232472	0,141883	0,272349
1,952000	-0,227956	0,127051	0,260971
1,960000	-0,221059	0,152320	0,268455
1,968000	-0,240773	0,144691	0,280904
1,976000	-0,225026	0,155494	0,273524
1,984000	-0,244436	0,145911	0,284673
1,992000	-0,230458	0,164039	0,282878
2,000000	-0,261099	0,134131	0,293537
2,008000	-0,290641	0,071507	0,299308
2,016000	-0,248830	0,156227	0,293808
2,024000	-0,228566	0,125525	0,260766
2,032000	-0,245473	0,144996	0,285098
2,040000	-0,245351	0,088842	0,260941
2,048000	-0,254202	0,152198	0,296282
2,056000	-0,248891	0,129126	0,280393
2,064000	-0,256216	0,135291	0,289742
2,072000	-0,287894	0,103430	0,305910
2,080000	-0,259451	0,161659	0,305693
2,088000	-0,292228	0,123511	0,317257
2,096000	-0,283133	0,142188	0,316831
2,104000	-0,282462	0,151222	0,320394
2,112000	-0,271170	0,160560	0,315139
2,120000	-0,260794	0,160621	0,306288
2,128000	-0,260061	0,138099	0,294454
2,136000	-0,296500	0,133765	0,325278
2,144000	-0,285697	0,168861	0,331869
2,152000	-0,288016	0,163124	0,331003
2,160000	-0,287711	0,163429	0,330888
2,168000	-0,274771	0,127967	0,303108
2,176000	-0,281668	0,148292	0,318320
2,184000	-0,291373	0,145911	0,325866
2,192000	-0,269644	0,175148	0,321535
2,200000	-0,283744	0,163673	0,327566
2,208000	-0,294669	0,179054	0,344805
2,216000	-0,300407	0,159889	0,340307
2,224000	-0,276236	0,156227	0,317353
2,232000	-0,291556	0,169472	0,337232
2,240000	-0,290275	0,156410	0,329732
2,248000	-0,288749	0,165565	0,332848
2,256000	-0,314872	0,150428	0,348960
2,264000	-0,325127	0,152442	0,359091
2,272000	-0,295890	0,159889	0,336326
2,280000	-0,299003	0,148353	0,333783
2,288000	-0,315788	0,158607	0,353381
2,296000	-0,279044	0,167580	0,325497
2,304000	-0,298087	0,154090	0,335559
2,312000	-0,290946	0,169105	0,336521
2,320000	-0,288504	0,127600	0,315463
2,328000	-0,293876	0,148170	0,329116
2,336000	-0,277518	0,141822	0,311656
2,344000	-0,287101	0,135047	0,317277
2,352000	-0,266226	0,150611	0,305876
2,360000	-0,269644	0,151527	0,309303
2,368000	-0,283499	0,158058	0,324583
2,376000	-0,294669	0,127967	0,321256
2,384000	-0,318290	0,154029	0,353601
2,392000	-0,280875	0,163734	0,325115
2,400000	-0,286185	0,153785	0,324887
2,408000	-0,287833	0,140296	0,320204
2,416000	-0,287162	0,171913	0,334688
2,424000	-0,277029	0,126990	0,304749
2,432000	-0,248159	0,127051	0,278792
2,440000	-0,297294	0,141822	0,329389
2,448000	-0,296439	0,157569	0,335715
2,456000	-0,263662	0,152259	0,304468
2,464000	-0,297599	0,145179	0,331122
