Frequency	value	D1	D2	D3	D4	D0	Ns	PhC	LPFilter	LS	RS	Tx	number
MHz     	a.u.	us	us	us	us	ms	scans	1 or 0	Hz	us	us	dB	  
													
													
30,580	40511,703	4,0	8,0	60,0	20,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	41843,778	4,0	8,0	78,0	38,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	40379,598	4,0	8,0	101,0	61,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	38009,563	4,0	8,0	132,0	92,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	37676,765	4,0	8,0	171,0	131,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	37852,693	4,0	8,0	223,0	183,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	36115,313	4,0	8,0	290,0	250,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	34207,562	4,0	8,0	376,0	336,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	30800,274	4,0	8,0	489,0	449,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	26940,220	4,0	8,0	636,0	596,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	21372,640	4,0	8,0	827,0	787,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	15176,301	4,0	8,0	1075,0	1035,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	9130,357	4,0	8,0	1398,0	1358,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	4736,084	4,0	8,0	1817,0	1777,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	1730,832	4,0	8,0	2362,0	2322,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	918,413	4,0	8,0	3071,0	3031,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	506,838	4,0	8,0	3992,0	3952,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	465,255	4,0	8,0	5190,0	5150,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	495,341	4,0	8,0	6747,0	6707,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	135,900	4,0	8,0	8772,0	8732,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	343,957	4,0	8,0	11403,0	11363,0	3000,0	30,0	1,0	0,0	37,0	53,0	11,0
