Frequency	30,726000	MHz
D1	4	us
D2	8	us
D3	200	us
D4	160	us
D0	300	ms
Ns	1000	scans
PhC	1	1/0
N	10	SatPulses
Period	5000	us
tauRep	1	times
Ls	10	us
Rs	80	us

tau	Integral	MaxValue
1000,00	108513,420054	652,850199
1300,00	108091,878288	632,694963
1690,00	109033,989728	652,588419
2197,00	109844,592271	690,560892
2856,10	112421,438069	687,695204
3712,93	116066,456639	617,933531
4826,81	114546,253711	734,321123
6274,85	115348,841416	668,591409
8157,31	123232,176228	718,812240
10604,50	122290,353740	712,301724
13785,85	129895,509147	727,234403
17921,60	138504,431448	799,014937
23298,09	148622,227047	810,336170
30287,51	158783,908862	877,794343
39373,76	180532,593973	968,816805
51185,89	194821,220526	1078,184567
66541,66	222444,183057	1236,398506
86504,16	251431,239169	1339,197769
112455,41	287438,498780	1535,640762
146192,03	329109,391766	1680,706000
190049,64	381029,582442	2002,681238
247064,53	436070,213002	2270,003690
321183,89	491707,276393	2520,275535
417539,05	554569,379431	2792,168169
542800,77	605344,870441	3045,396749
705641,00	658571,664048	3359,122681
917333,30	685613,732215	3479,570563
1192533,29	712071,048142	3607,205928
1550293,28	719827,466607	3617,950277
2015381,26	725844,803121	3705,943384
2619995,64	729196,869845	3719,645846
3405994,34	729165,224113	3688,843136
4427792,64	730144,970077	3739,477670
5756130,43	732289,700204	3704,362851
7482969,56	730887,132006	3765,941676
9727860,43	677943,557452	3464,580974
12646218,55	699,949966	5,139620
