Frequency	30,580000	MHz
D1	4	us
D2	8	us
D3	200	us
D4	160	us
D0	400	ms
Ns	60	scans
PhC	1	1/0
N	10	SatPulses
Period	2700	us
tauRep	1	times
Ls	25	us
Rs	55	us

tau	Integral	MaxValue
1000,00	9808,718428	241,126285
1300,00	10212,558569	260,703645
1690,00	10107,252598	243,350692
2197,00	10328,763747	250,855028
2856,10	10304,460403	248,453457
3712,93	10504,249368	257,676481
4826,81	10035,484940	254,687717
6274,85	11210,579367	260,827594
8157,31	10979,860010	265,023749
10604,50	11443,211724	284,757546
13785,85	11221,058095	291,881036
17921,60	11215,126835	294,886691
23298,09	12642,085722	312,529204
30287,51	13491,444211	330,568195
39373,76	14238,322635	358,415731
51185,89	15560,570363	378,586022
66541,66	16983,205799	416,654813
86504,16	19450,610306	450,089528
112455,41	21816,355980	516,232998
146192,03	24507,057067	567,957107
190049,64	28073,124444	655,066825
247064,53	32667,706255	739,412696
321183,89	37244,894922	860,832912
417539,05	42841,356196	974,380512
542800,77	48870,977035	1098,031727
705641,00	55228,700278	1216,528771
917333,30	61027,968795	1329,647855
1192533,29	67791,136029	1423,904563
1550293,28	72189,586714	1510,013873
2015381,26	75848,930038	1560,025482
2619995,64	78305,563107	1587,610101
3405994,34	80335,922479	1609,732626
4427792,64	80676,238166	1629,323479
5756130,43	81481,826193	1631,491853
7482969,56	80910,855214	1624,709635
9727860,43	81050,634287	1626,482107
12646218,55	82356,169835	1640,694447
16440084,12	82032,638502	1647,348741
21372109,35	80552,620305	1611,345853
27783742,16	71273,312652	1413,030210
36118864,81	47836,938443	656,300334
46954524,25	20734,740520	206,474701
61040881,53	20196,781244	180,554074
79353145,98	18814,848155	171,529285
103159089,78	16698,019303	160,642034
134106816,71	530,472597	7,724445
