0,000000	-4,179934	-0,614778	4,224902
0,008000	-4,180819	-0,538604	4,215370
0,016000	-4,232670	-0,602143	4,275286
0,024000	-4,196750	-0,550018	4,232638
0,032000	-4,259740	-0,557464	4,296062
0,040000	-4,334846	-0,529204	4,367030
0,048000	-4,371010	-0,550506	4,405541
0,056000	-4,375039	-0,502623	4,403816
0,064000	-4,497998	-0,534179	4,529606
0,072000	-4,485363	-0,461758	4,509069
0,080000	-4,561812	-0,436184	4,582618
0,088000	-4,563369	-0,432491	4,583817
0,096000	-4,607132	-0,415126	4,625797
0,104000	-4,646959	-0,399989	4,664142
0,112000	-4,702716	-0,408839	4,720454
0,120000	-4,687518	-0,316582	4,698196
0,128000	-4,723347	-0,388148	4,739268
0,136000	-4,764058	-0,333825	4,775740
0,144000	-4,803671	-0,340997	4,815759
0,152000	-4,825339	-0,355767	4,838437
0,160000	-4,865593	-0,287040	4,874053
0,168000	-4,900781	-0,231160	4,906230
0,176000	-4,923975	-0,240316	4,929836
0,184000	-4,957637	-0,207264	4,961968
0,192000	-5,026975	-0,200795	5,030984
0,200000	-5,054808	-0,161731	5,057395
0,208000	-5,081451	-0,175495	5,084480
0,216000	-5,115876	-0,174427	5,118848
0,224000	-5,120392	-0,139483	5,122292
0,232000	-5,183718	-0,124864	5,185222
0,240000	-5,219333	-0,124193	5,220811
0,248000	-5,211399	-0,122392	5,212836
0,256000	-5,235356	-0,108201	5,236474
0,264000	-5,238987	-0,106065	5,240061
0,272000	-5,281378	-0,113695	5,282601
0,280000	-5,358040	-0,058334	5,358358
0,288000	-5,382211	-0,091172	5,382983
0,296000	-5,374398	-0,063217	5,374770
0,304000	-5,441386	-0,051864	5,441633
0,312000	-5,450206	-0,024886	5,450263
0,320000	-5,507184	-0,006331	5,507188
0,328000	-5,489514	0,056049	5,489800
0,336000	-5,510144	0,006945	5,510149
0,344000	-5,567031	0,082234	5,567638
0,352000	-5,592148	0,110677	5,593243
0,360000	-5,596145	0,093953	5,596934
0,368000	-5,670183	0,126608	5,671597
0,376000	-5,661089	0,095021	5,661886
0,384000	-5,676714	0,112997	5,677839
0,392000	-5,712421	0,131461	5,713933
0,400000	-5,767568	0,178184	5,770320
0,408000	-5,797964	0,238275	5,802858
0,416000	-5,830283	0,251917	5,835723
0,424000	-5,908563	0,242517	5,913538
0,432000	-5,952388	0,209161	5,956062
0,440000	-5,922144	0,269557	5,928276
0,448000	-6,021482	0,272029	6,027623
0,456000	-6,028990	0,284877	6,035716
0,464000	-6,052214	0,269587	6,058215
0,472000	-6,068725	0,312557	6,076768
0,480000	-6,098877	0,344480	6,108598
0,488000	-6,114930	0,334897	6,124093
0,496000	-6,151155	0,354795	6,161379
0,504000	-6,139802	0,351194	6,149838
0,512000	-6,148805	0,382445	6,160687
0,520000	-6,183138	0,389372	6,195386
0,528000	-6,214969	0,412780	6,228662
0,536000	-6,233464	0,439697	6,248952
0,544000	-6,257726	0,473573	6,275620
0,552000	-6,261480	0,517337	6,282815
0,560000	-6,262761	0,515383	6,283932
0,568000	-6,337654	0,534580	6,360160
0,576000	-6,327430	0,551639	6,351431
0,584000	-6,366280	0,550022	6,389996
0,592000	-6,400369	0,592168	6,427705
0,600000	-6,453471	0,608007	6,482050
0,608000	-6,461834	0,647467	6,494190
0,616000	-6,449107	0,651435	6,481925
0,624000	-6,506513	0,647254	6,538627
0,632000	-6,571456	0,611822	6,599876
